id,name,population,lat,lon
41033,Josephine County,88001,42.36547249676998,-123.55546831890682
02066,Copper River Census Area,2656,61.88553837903979,-143.96996551677935
41065,Wasco County,26402,45.16000915688193,-121.16783698069763
48037,Bowie County,91692,33.44579187772664,-94.42338139433899
42071,Lancaster County,560174,40.04242167684812,-76.24771596732295
42095,Northampton County,320844,40.75416818194893,-75.30755690414836
44009,Washington County,130239,41.46971334778901,-71.62260248875938
45013,Beaufort County,198961,32.38571916437715,-80.73060649289624
45051,Horry County,398374,33.92164043299494,-78.99688656085355
45091,York County,298375,34.97487243813495,-81.18444896816757
46023,Charles Mix County,9271,43.20792769670511,-98.58790772970168
04007,Gila County,54060,33.7997095945787,-110.81160272215173
47157,Shelby County,913909,35.1843122636864,-89.89377958926242
47165,Sumner County,208423,36.469020255940364,-86.46057199174935
47019,Carter County,57112,36.29276037901784,-82.12747801153202
47123,Monroe County,48578,35.44265132991726,-84.2527384867031
47013,Campbell County,40225,36.40354884984895,-84.14936694329481
48273,Kleberg County,30381,27.433707470731402,-97.7272830335356
48229,Hudspeth County,3483,31.456232110520208,-105.38647194106268
48419,Shelby County,24258,31.792418322298694,-94.1449593130445
48301,Loving County,46,31.849272669248887,-103.58001063874462
49037,San Juan County,14390,37.62601400267117,-109.80460550224005
49019,Grand County,9810,38.98197844559699,-109.56981458867463
49049,Utah County,725359,40.119912976449854,-111.67024755626481
49023,Juab County,13016,39.70272524228561,-112.78481109734983
51133,Northumberland County,12388,37.88734013151389,-76.41953349507877
51193,Westmoreland County,18918,38.11195165813584,-76.8042320598989
51073,Gloucester County,40024,37.415963085536994,-76.54343547703148
51107,Loudoun County,437164,39.09065287906797,-77.6357213900003
51143,Pittsylvania County,59581,36.82125857945328,-79.39710825831897
51083,Halifax County,33434,36.76688921566711,-78.93662346143621
53053,Pierce County,931718,47.023900883510706,-122.10407128124213
53067,Thurston County,299519,46.92561001261691,-122.83326711683553
53005,Benton County,215445,46.23981119904583,-119.51121491833491
54047,McDowell County,17425,37.37845422560084,-81.65360855724073
54099,Wayne County,37779,38.14594586511935,-82.42696331664575
54037,Jefferson County,59744,39.3075776455053,-77.86279701511403
54003,Berkeley County,132851,39.46406574789172,-78.02751259360087
55003,Ashland County,16103,46.314805641154166,-90.6780547915217
55051,Iron County,6277,46.26226607073973,-90.24206404860782
56039,Teton County,23368,43.93462795897639,-110.58978974512317
05045,Faulkner County,129909,35.14704101958001,-92.33203068892541
05011,Bradley County,10109,33.46643607043253,-92.16237481927334
05085,Lonoke County,75924,34.75425235799218,-91.88878055140633
05099,Nevada County,8126,33.66400276841134,-93.3071923242501
05037,Cross County,16453,35.29570558975137,-90.77114909141068
06007,Butte County,207354,39.66694445978502,-121.60068089865821
06047,Merced County,294402,37.19186949944835,-120.71767242048871
08059,Jefferson County,577693,39.586443032454035,-105.25046680562238
08065,Lake County,7367,39.20249265068365,-106.34477020567076
08055,Huerfano County,7041,37.68467568196039,-104.96061883825351
12117,Seminole County,489254,28.71697156184845,-81.23633238905853
12041,Gilchrist County,19735,29.725833556474893,-82.80037881416831
12013,Calhoun County,13497,30.406025846114233,-85.19718943811306
13229,Pierce County,20443,31.358764798207993,-82.2127654096064
13261,Sumter County,28942,32.03993206439033,-84.19700444098946
13021,Bibb County,156676,32.80649993430449,-83.69741248121927
13151,Henry County,254934,33.45301445859366,-84.15422181734772
13195,Madison County,32255,34.12778178183328,-83.20903743934919
13265,Taliaferro County,1601,33.56612978653852,-82.87875616030476
13267,Tattnall County,24328,32.04579687049422,-82.0581275230761
13237,Putnam County,23183,33.3217700809309,-83.37280061225165
13219,Oconee County,44256,33.83496099886952,-83.43710295336656
13205,Mitchell County,20778,31.225326019406136,-84.19426851557442
13201,Miller County,5790,31.164005156003345,-84.73078379575541
16085,Valley County,12630,44.7666071413071,-115.56633545813965
16005,Bannock County,90585,42.668488028331566,-112.2246108838066
16039,Elmore County,29706,43.353956435496634,-115.4692966206833
